session_id,customer_id,session_date,device_type,traffic_source,converted,order_id
914,69,2023-06-17 13:12:22,Tablet,Organic Search,False,
915,33,2023-03-03 10:30:35,Desktop,Direct,True,188
916,45,2023-11-06 18:28:13,Desktop,Paid Ads,False,
917,31,2023-10-01 15:51:56,Desktop,Referral,False,
918,,2023-05-22 16:59:08,Tablet,Email Campaign,False,
919,18,2023-12-14 19:49:56,Mobile,Email Campaign,False,
920,40,2023-12-22 15:18:29,Tablet,Social Media,True,76
921,25,2023-10-12 17:59:37,Mobile,Paid Ads,False,
922,,2023-10-28 13:07:19,Desktop,Paid Ads,False,
923,50,2023-12-29 21:43:48,Tablet,Direct,True,183
924,18,2023-12-21 14:34:09,Desktop,Referral,False,
925,16,2023-10-27 16:48:57,Desktop,Direct,False,
926,68,2023-05-04 14:42:43,Tablet,Organic Search,False,
927,16,2023-10-27 11:04:58,Desktop,Email Campaign,False,
928,,2023-10-18 19:38:45,Desktop,Email Campaign,False,
929,26,2023-08-16 09:12:12,Desktop,Referral,True,277
930,35,2023-04-01 18:26:11,Desktop,Referral,False,
931,45,2023-02-19 17:52:57,Mobile,Direct,False,
932,7,2023-12-04 21:44:26,Mobile,Organic Search,False,
933,58,2023-02-13 00:49:19,Mobile,Social Media,False,
934,21,2023-09-30 20:04:57,Mobile,Paid Ads,True,318
935,7,2023-11-10 18:20:00,Desktop,Referral,True,215
936,64,2023-06-24 10:09:21,Mobile,Referral,True,211
937,63,2023-02-15 12:23:07,Mobile,Email Campaign,False,
938,,2023-09-28 19:35:57,Desktop,Referral,False,
939,16,2023-11-04 23:35:55,Desktop,Referral,False,
940,58,2023-03-21 15:33:51,Mobile,Organic Search,False,
941,,2023-07-04 17:30:02,Tablet,Direct,False,
942,52,2023-09-10 11:39:14,Mobile,Email Campaign,True,54
943,,2023-10-02 19:43:56,Mobile,Social Media,False,
944,,2023-03-22 16:17:19,Desktop,Organic Search,False,
945,39,2023-02-04 05:55:30,Mobile,Email Campaign,True,282
946,46,2023-04-23 19:27:59,Tablet,Paid Ads,True,159
947,,2023-05-11 13:46:50,Desktop,Social Media,False,
948,,2023-09-28 12:37:30,Desktop,Paid Ads,False,
949,29,2023-12-29 19:44:38,Mobile,Email Campaign,False,
950,,2023-09-03 20:55:37,Desktop,Email Campaign,False,
951,,2023-08-02 19:47:36,Desktop,Organic Search,False,
952,40,2023-07-13 17:06:35,Tablet,Email Campaign,False,
953,45,2023-09-03 19:04:12,Mobile,Email Campaign,False,
954,47,2023-11-01 14:48:47,Desktop,Email Campaign,False,
955,,2023-06-08 22:15:29,Mobile,Social Media,False,
956,,2023-03-04 08:17:24,Mobile,Referral,False,
957,,2023-04-30 20:16:20,Tablet,Social Media,False,
958,67,2023-11-26 08:21:06,Desktop,Paid Ads,True,49
959,14,2023-11-22 11:59:07,Tablet,Referral,False,
960,57,2023-10-11 15:57:38,Mobile,Paid Ads,True,175
961,,2023-02-18 09:27:23,Tablet,Referral,False,
962,43,2023-11-04 16:42:09,Tablet,Organic Search,True,89
963,37,2023-12-13 18:04:01,Mobile,Social Media,True,341
964,32,2023-09-22 12:54:45,Desktop,Email Campaign,True,93
965,68,2023-01-13 21:37:27,Desktop,Organic Search,False,
966,54,2023-12-24 18:40:32,Desktop,Referral,False,
967,29,2023-12-22 16:30:47,Mobile,Paid Ads,True,162
968,42,2023-07-08 07:25:44,Desktop,Direct,False,
969,,2023-12-06 21:02:42,Desktop,Direct,False,
970,8,2023-10-01 05:00:36,Mobile,Email Campaign,False,
971,32,2023-08-31 17:49:52,Mobile,Direct,True,196
972,22,2023-12-03 22:19:51,Tablet,Direct,True,186
973,,2023-10-12 19:01:19,Desktop,Social Media,False,
974,68,2023-06-22 20:56:19,Tablet,Paid Ads,True,161
975,41,2023-01-30 20:01:15,Tablet,Direct,False,
976,,2023-01-16 14:37:12,Mobile,Email Campaign,False,
977,34,2023-08-04 15:07:19,Tablet,Referral,False,
978,30,2023-11-14 16:21:34,Desktop,Organic Search,True,66
979,,2023-07-29 21:41:28,Desktop,Direct,False,
980,53,2023-07-27 20:41:46,Desktop,Social Media,False,
981,47,2023-11-16 15:38:46,Mobile,Referral,False,
982,,2023-01-30 17:45:20,Desktop,Referral,False,
983,,2023-06-13 09:04:41,Tablet,Direct,False,
984,12,2023-07-05 06:54:58,Tablet,Email Campaign,True,52
985,43,2023-01-24 10:18:13,Tablet,Referral,False,
986,42,2023-12-24 17:01:56,Desktop,Organic Search,True,356
987,,2023-03-27 20:24:08,Mobile,Paid Ads,False,
988,35,2023-12-23 15:23:44,Desktop,Organic Search,False,
989,,2023-04-24 17:06:50,Tablet,Email Campaign,False,
990,65,2023-08-05 20:32:45,Tablet,Social Media,False,
991,,2023-08-23 18:12:47,Mobile,Email Campaign,False,
992,37,2023-11-22 19:37:26,Desktop,Referral,True,297
993,52,2023-10-10 18:59:31,Mobile,Referral,True,238
994,,2023-12-25 17:23:12,Tablet,Direct,False,
995,31,2023-11-13 08:59:14,Desktop,Organic Search,False,
996,3,2023-11-17 08:46:43,Tablet,Direct,True,73
997,,2023-02-19 09:10:32,Tablet,Organic Search,False,
998,9,2023-11-29 20:21:53,Tablet,Organic Search,False,
999,,2023-10-19 14:21:13,Mobile,Direct,False,
1000,45,2023-06-05 14:32:21,Mobile,Paid Ads,False,
1001,68,2023-06-10 00:56:35,Tablet,Direct,False,
1002,12,2023-07-16 17:27:54,Tablet,Referral,False,
1003,8,2023-07-22 18:17:02,Tablet,Paid Ads,False,
1004,26,2023-04-06 20:41:11,Tablet,Social Media,False,
1005,,2023-03-07 14:18:46,Tablet,Organic Search,False,
1006,44,2023-06-23 11:34:36,Desktop,Paid Ads,False,
1007,9,2023-12-06 09:13:46,Tablet,Paid Ads,False,
1008,,2023-12-27 18:41:15,Mobile,Referral,False,
1009,36,2023-12-09 01:45:39,Mobile,Paid Ads,False,
1010,,2023-05-27 20:39:14,Mobile,Social Media,False,
1011,,2023-03-13 07:31:02,Tablet,Email Campaign,False,
1012,16,2023-09-06 18:58:56,Mobile,Organic Search,True,293
1013,,2023-10-22 20:48:56,Desktop,Referral,False,
1014,37,2023-04-18 09:40:12,Mobile,Referral,True,260
1015,,2023-06-09 08:11:46,Desktop,Paid Ads,False,
1016,6,2023-08-17 17:52:20,Mobile,Email Campaign,False,
1017,,2023-07-23 17:06:00,Mobile,Referral,False,
1018,56,2023-06-23 09:27:55,Mobile,Paid Ads,False,
1019,52,2023-07-09 19:50:51,Mobile,Organic Search,False,
1020,12,2023-04-28 17:35:05,Desktop,Email Campaign,False,
1021,2,2023-12-21 12:58:16,Mobile,Referral,True,1
1022,27,2023-03-25 03:54:31,Tablet,Paid Ads,False,
1023,,2023-02-11 14:26:18,Desktop,Organic Search,False,
1024,7,2023-12-30 19:41:36,Mobile,Referral,True,50
1025,65,2023-11-21 21:10:21,Desktop,Organic Search,True,169
1026,33,2023-02-08 13:16:13,Mobile,Referral,False,
1027,46,2023-11-05 16:26:10,Mobile,Paid Ads,False,
1028,,2023-10-07 09:27:27,Mobile,Paid Ads,False,
1029,50,2023-12-20 10:11:38,Tablet,Organic Search,False,
1030,20,2023-10-10 01:34:03,Desktop,Paid Ads,True,65
1031,67,2023-10-31 14:18:23,Tablet,Paid Ads,False,
1032,21,2023-12-20 13:57:32,Mobile,Referral,False,
1033,,2023-05-18 15:42:41,Desktop,Paid Ads,False,
1034,,2023-07-05 00:20:50,Mobile,Email Campaign,False,
1035,24,2023-02-14 20:48:43,Mobile,Direct,False,
1036,,2023-05-07 13:13:47,Tablet,Email Campaign,False,
1037,,2023-12-24 15:25:14,Mobile,Direct,False,
1038,66,2023-09-18 12:19:09,Desktop,Direct,False,
1039,32,2023-06-14 17:28:31,Tablet,Referral,False,
1040,21,2023-08-26 18:36:35,Desktop,Social Media,False,
1041,7,2023-10-02 13:41:11,Mobile,Social Media,False,
1042,55,2023-05-20 15:42:27,Tablet,Email Campaign,False,
1043,12,2023-04-11 19:22:03,Mobile,Direct,False,
1044,17,2023-09-08 13:42:07,Tablet,Paid Ads,False,
1045,23,2023-11-18 07:18:02,Mobile,Organic Search,False,
1046,10,2023-04-01 05:22:15,Tablet,Social Media,False,
1047,51,2023-11-03 17:37:36,Tablet,Organic Search,True,55
1048,50,2023-12-10 20:52:05,Mobile,Organic Search,False,
1049,,2023-03-08 09:12:04,Mobile,Paid Ads,False,
1050,26,2023-07-13 13:33:52,Mobile,Direct,True,70
1051,2,2023-05-30 10:42:03,Tablet,Paid Ads,True,222
1052,58,2023-05-03 15:16:01,Tablet,Email Campaign,True,360
1053,,2023-09-19 22:53:01,Tablet,Organic Search,False,
1054,61,2023-04-22 16:38:46,Desktop,Email Campaign,True,21
1055,38,2023-11-12 22:21:43,Tablet,Social Media,False,
1056,49,2023-05-19 16:28:42,Mobile,Organic Search,True,26
1057,21,2023-04-22 20:42:44,Desktop,Paid Ads,False,
1058,40,2023-12-09 02:01:01,Tablet,Email Campaign,False,
1059,52,2023-09-02 12:32:51,Tablet,Referral,False,
1060,47,2023-10-18 10:30:30,Desktop,Email Campaign,False,
1061,42,2023-10-18 18:37:46,Desktop,Email Campaign,True,263
1062,,2023-05-08 09:04:11,Tablet,Direct,False,
1063,62,2023-09-01 14:19:42,Mobile,Social Media,False,
1064,,2023-10-23 23:28:14,Mobile,Referral,False,
1065,29,2023-12-06 18:49:20,Mobile,Paid Ads,True,45
1066,60,2023-03-01 19:12:54,Tablet,Social Media,False,
1067,58,2023-01-23 20:59:14,Desktop,Email Campaign,False,
1068,15,2023-01-23 12:35:24,Tablet,Email Campaign,False,
1069,,2023-04-14 17:20:18,Tablet,Organic Search,False,
1070,27,2023-02-19 15:36:57,Mobile,Direct,False,
1071,31,2023-12-26 09:06:47,Tablet,Email Campaign,False,
1072,30,2023-11-19 20:57:34,Tablet,Organic Search,False,
1073,59,2023-10-28 19:46:33,Desktop,Social Media,False,
1074,,2023-06-08 19:45:22,Mobile,Paid Ads,False,
1075,40,2023-08-19 14:04:02,Tablet,Social Media,True,392
1076,,2023-12-21 13:08:35,Desktop,Email Campaign,False,
1077,20,2023-07-26 22:18:30,Mobile,Referral,False,
1078,46,2023-06-15 10:54:38,Mobile,Direct,False,
1079,,2023-01-21 22:09:11,Tablet,Organic Search,False,
1080,,2023-07-11 09:43:07,Tablet,Referral,False,
1081,,2023-05-06 01:26:08,Desktop,Referral,False,
1082,45,2023-09-07 20:57:41,Mobile,Paid Ads,False,
1083,60,2023-01-15 17:26:46,Desktop,Direct,False,
1084,,2023-11-26 19:45:44,Mobile,Organic Search,False,
1085,26,2023-05-28 11:35:46,Mobile,Paid Ads,True,256
1086,15,2023-09-13 13:09:00,Mobile,Social Media,False,
1087,,2023-03-28 20:21:11,Mobile,Social Media,False,
1088,66,2023-09-10 11:00:29,Mobile,Referral,False,
1089,,2023-07-27 21:48:46,Mobile,Email Campaign,False,
1090,22,2023-12-31 16:07:51,Tablet,Social Media,False,
1091,38,2023-01-07 22:40:34,Desktop,Referral,False,
1092,,2023-01-08 12:19:09,Mobile,Organic Search,False,
1093,44,2023-02-07 09:56:31,Tablet,Paid Ads,True,197
1094,32,2023-07-25 13:14:36,Mobile,Organic Search,False,
1095,11,2023-06-22 10:58:07,Tablet,Organic Search,False,
1096,,2023-10-26 18:13:47,Desktop,Paid Ads,False,
1097,,2023-04-20 07:57:15,Desktop,Referral,False,
1098,,2023-07-23 06:38:33,Mobile,Social Media,False,
1099,5,2023-12-02 22:52:05,Desktop,Direct,False,
1100,,2023-09-29 21:44:40,Mobile,Organic Search,False,
1101,13,2023-12-02 17:08:00,Mobile,Referral,False,
1102,37,2023-07-14 14:20:41,Desktop,Direct,True,245
1103,,2023-04-02 23:44:21,Tablet,Paid Ads,False,
1104,54,2023-12-29 20:33:51,Mobile,Direct,False,
1105,6,2023-04-20 17:27:58,Tablet,Referral,False,
1106,47,2023-12-14 14:14:55,Desktop,Email Campaign,False,
1107,25,2023-12-01 16:54:04,Desktop,Social Media,True,103
1108,18,2023-08-27 17:31:52,Tablet,Social Media,False,
1109,67,2023-10-29 16:01:40,Desktop,Paid Ads,True,274
1110,26,2023-05-26 20:50:41,Mobile,Email Campaign,False,
1111,21,2023-01-06 20:15:58,Mobile,Social Media,False,
1112,9,2023-11-28 15:46:45,Tablet,Direct,True,381
1113,21,2023-04-15 00:11:26,Mobile,Social Media,False,
1114,6,2023-10-16 18:03:43,Desktop,Organic Search,False,
1115,44,2023-08-30 12:45:15,Desktop,Direct,True,38
1116,,2023-07-29 13:11:13,Tablet,Social Media,False,
1117,,2023-08-13 07:34:43,Mobile,Social Media,False,
1118,30,2023-12-30 20:19:04,Tablet,Email Campaign,False,
1119,36,2023-12-02 16:39:15,Desktop,Referral,False,
1120,8,2023-08-14 01:53:59,Desktop,Social Media,False,
1121,46,2023-07-21 08:55:31,Mobile,Email Campaign,False,
1122,44,2023-01-19 16:24:48,Tablet,Email Campaign,False,
1123,11,2023-12-09 21:08:31,Desktop,Organic Search,False,
1124,,2023-07-09 15:50:06,Desktop,Direct,False,
1125,21,2023-10-05 18:29:55,Tablet,Organic Search,False,
1126,,2023-05-17 18:32:32,Mobile,Email Campaign,False,
1127,7,2023-11-03 20:13:36,Desktop,Email Campaign,False,
1128,4,2023-12-07 19:16:06,Tablet,Social Media,True,3
1129,15,2023-10-02 22:36:57,Desktop,Social Media,False,
1130,49,2023-03-04 12:06:01,Tablet,Social Media,False,
1131,1,2023-12-26 18:15:11,Mobile,Social Media,True,295
1132,34,2023-10-12 15:01:22,Mobile,Direct,True,337
1133,16,2023-12-04 13:13:10,Tablet,Email Campaign,False,
1134,10,2023-01-14 12:05:41,Mobile,Referral,False,
1135,,2023-10-15 17:28:11,Mobile,Referral,False,
1136,10,2023-12-02 15:08:26,Tablet,Referral,False,
1137,24,2023-10-17 13:26:14,Desktop,Organic Search,True,36
1138,,2023-10-16 21:35:52,Desktop,Social Media,False,
1139,12,2023-08-24 20:17:08,Tablet,Email Campaign,False,
1140,24,2023-03-13 19:39:36,Desktop,Referral,False,
1141,19,2023-01-19 21:42:04,Mobile,Social Media,True,80
1142,45,2023-07-27 19:21:45,Mobile,Paid Ads,False,
1143,40,2023-06-26 09:45:11,Tablet,Email Campaign,True,248
1144,45,2023-03-09 18:00:21,Tablet,Email Campaign,True,311
1145,26,2023-04-10 17:37:50,Tablet,Email Campaign,False,
1146,20,2023-03-14 12:23:24,Tablet,Paid Ads,False,
1147,11,2023-10-19 10:11:56,Mobile,Referral,True,69
1148,3,2023-07-30 07:59:52,Mobile,Direct,True,324
1149,27,2023-01-31 17:35:02,Mobile,Referral,False,
1150,70,2023-11-20 13:27:24,Tablet,Social Media,False,
1151,35,2023-05-30 18:33:53,Desktop,Paid Ads,True,284
1152,40,2023-10-27 19:10:19,Tablet,Social Media,True,127
1153,,2023-10-01 19:54:43,Mobile,Referral,False,
1154,,2023-07-28 17:37:31,Mobile,Paid Ads,False,
1155,42,2023-07-29 20:01:49,Desktop,Paid Ads,False,
1156,53,2023-09-19 17:49:43,Desktop,Email Campaign,False,
1157,,2023-07-02 18:06:46,Tablet,Email Campaign,False,
1158,1,2023-10-24 13:40:59,Mobile,Organic Search,True,372
1159,34,2023-06-14 11:25:16,Tablet,Social Media,False,
1160,12,2023-11-10 12:52:30,Mobile,Social Media,True,59
1161,24,2023-05-16 20:23:27,Mobile,Referral,True,40
1162,25,2023-11-27 14:11:49,Mobile,Paid Ads,False,
1163,32,2023-08-07 11:57:35,Desktop,Email Campaign,False,
1164,2,2023-07-15 13:05:43,Mobile,Referral,True,202
1165,,2023-05-24 14:41:39,Desktop,Paid Ads,False,
1166,32,2023-12-22 09:34:27,Desktop,Organic Search,False,
1167,4,2023-07-13 11:32:46,Desktop,Paid Ads,True,296
1168,16,2023-10-13 18:00:38,Mobile,Social Media,False,
1169,40,2023-10-04 22:35:33,Tablet,Direct,False,
1170,26,2023-11-01 20:27:54,Desktop,Social Media,True,8
1171,,2023-01-09 18:16:29,Tablet,Paid Ads,False,
1172,69,2023-07-30 13:34:18,Tablet,Referral,False,
1173,,2023-01-10 19:28:42,Mobile,Social Media,False,
1174,33,2023-12-08 08:40:27,Desktop,Organic Search,False,
1175,13,2023-12-16 10:19:20,Desktop,Referral,False,
1176,,2023-04-17 09:24:20,Desktop,Direct,False,
1177,16,2023-10-30 11:54:03,Desktop,Direct,True,276
1178,68,2023-04-13 09:38:33,Desktop,Social Media,False,
1179,34,2023-06-24 17:30:16,Mobile,Referral,False,
1180,46,2023-03-22 15:54:40,Tablet,Email Campaign,True,178
1181,,2023-08-16 19:54:04,Mobile,Direct,False,
1182,39,2023-12-08 11:03:22,Mobile,Social Media,False,
1183,61,2023-02-18 16:31:39,Mobile,Paid Ads,False,
1184,,2023-06-18 19:11:25,Mobile,Email Campaign,False,
1185,40,2023-11-16 21:20:10,Desktop,Social Media,False,
1186,17,2023-09-23 13:41:45,Desktop,Direct,True,27
1187,67,2023-10-05 20:11:35,Tablet,Organic Search,True,335
1188,60,2023-12-19 17:29:10,Mobile,Organic Search,False,
1189,30,2023-12-24 21:15:49,Mobile,Social Media,True,51
1190,65,2023-09-28 15:33:25,Desktop,Organic Search,False,
1191,37,2023-03-12 19:47:38,Tablet,Social Media,False,
1192,,2023-03-11 10:28:39,Tablet,Social Media,False,
1193,42,2023-11-29 08:58:56,Mobile,Organic Search,True,398
1194,,2023-02-22 06:58:54,Tablet,Email Campaign,False,
1195,38,2023-09-19 17:47:20,Mobile,Social Media,True,207
1196,17,2023-12-22 19:03:06,Desktop,Direct,False,
1197,56,2023-01-12 18:49:44,Tablet,Referral,False,
1198,,2023-07-26 20:55:48,Desktop,Email Campaign,False,
1199,30,2023-12-12 22:28:58,Mobile,Paid Ads,False,
1200,47,2023-11-11 13:26:32,Desktop,Direct,False,
1201,23,2023-12-31 21:18:24,Tablet,Email Campaign,True,221
1202,23,2023-11-19 17:11:54,Tablet,Referral,False,
1203,41,2023-02-19 20:58:52,Mobile,Email Campaign,False,
1204,6,2023-11-13 14:06:22,Desktop,Paid Ads,False,
1205,35,2023-08-29 18:09:59,Tablet,Email Campaign,True,139
1206,59,2023-10-30 19:59:19,Desktop,Organic Search,False,
1207,17,2023-11-25 15:09:42,Desktop,Referral,False,
1208,3,2023-08-19 09:25:38,Desktop,Direct,True,325
1209,,2023-01-24 14:44:28,Tablet,Social Media,False,
1210,1,2023-12-01 09:12:55,Tablet,Direct,True,228
1211,34,2023-08-12 20:23:28,Desktop,Direct,False,
1212,,2023-12-21 13:04:53,Tablet,Email Campaign,False,
1213,48,2023-09-01 17:02:18,Tablet,Paid Ads,True,244
1214,,2023-05-28 20:53:29,Mobile,Direct,False,
1215,28,2023-02-20 14:04:59,Desktop,Social Media,False,
1216,37,2023-09-28 19:34:10,Mobile,Referral,False,
1217,37,2023-09-08 12:05:04,Desktop,Direct,False,
1218,,2023-03-07 18:57:27,Mobile,Organic Search,False,
1219,61,2023-02-12 08:53:09,Tablet,Paid Ads,True,168
1220,59,2023-12-15 18:52:52,Mobile,Referral,False,
1221,,2023-02-02 20:15:04,Mobile,Paid Ads,False,
1222,62,2023-09-20 08:28:40,Tablet,Direct,False,
1223,57,2023-10-21 12:39:02,Desktop,Email Campaign,False,
1224,,2023-06-05 11:37:04,Tablet,Organic Search,False,
1225,69,2023-07-14 19:38:01,Mobile,Paid Ads,True,107
1226,21,2023-10-15 11:29:37,Tablet,Social Media,False,
1227,11,2023-04-21 14:22:28,Desktop,Organic Search,False,
1228,21,2023-11-23 16:58:03,Tablet,Direct,True,112
1229,44,2023-09-13 12:50:50,Desktop,Organic Search,False,
1230,49,2023-12-07 17:40:41,Tablet,Email Campaign,False,
1231,,2023-01-25 17:21:52,Mobile,Social Media,False,
1232,,2023-07-12 18:51:25,Mobile,Organic Search,False,
1233,,2023-07-29 17:35:53,Desktop,Referral,False,
1234,57,2023-07-28 20:59:53,Mobile,Direct,False,
1235,,2023-10-03 19:44:31,Mobile,Referral,False,
1236,,2023-02-21 22:01:29,Desktop,Social Media,False,
1237,47,2023-12-31 07:56:27,Tablet,Direct,False,
1238,46,2023-09-29 20:28:04,Tablet,Email Campaign,True,299
1239,11,2023-04-19 12:09:55,Tablet,Paid Ads,True,315
1240,37,2023-09-09 20:54:30,Desktop,Organic Search,True,98
1241,,2023-07-09 11:20:04,Tablet,Email Campaign,False,
1242,12,2023-04-14 20:51:35,Desktop,Referral,False,
1243,,2023-11-13 21:46:19,Desktop,Organic Search,False,
1244,44,2023-12-26 13:05:11,Tablet,Referral,True,390
1245,49,2023-04-18 22:20:37,Mobile,Social Media,False,
1246,,2023-11-14 00:51:10,Desktop,Email Campaign,False,
1247,64,2023-12-24 20:55:01,Desktop,Organic Search,False,
1248,,2023-08-15 19:49:02,Tablet,Direct,False,
1249,48,2023-05-15 17:24:09,Desktop,Social Media,True,397
1250,,2023-09-16 16:40:19,Mobile,Organic Search,False,
1251,46,2023-09-17 19:01:28,Tablet,Referral,False,
1252,,2023-02-18 13:06:56,Tablet,Paid Ads,False,
1253,36,2023-12-09 12:20:19,Tablet,Email Campaign,False,
1254,11,2023-12-24 17:25:11,Desktop,Direct,True,132
1255,16,2023-12-09 14:12:17,Tablet,Organic Search,True,138
1256,,2023-10-02 16:08:35,Desktop,Referral,False,
1257,60,2023-08-01 11:15:53,Desktop,Social Media,True,154
1258,38,2023-04-10 07:45:17,Desktop,Direct,False,
1259,,2023-04-29 13:57:42,Desktop,Social Media,False,
1260,25,2023-12-03 22:59:14,Tablet,Organic Search,False,
1261,21,2023-07-04 10:18:00,Mobile,Referral,False,
1262,56,2023-04-02 11:30:41,Desktop,Referral,False,
1263,28,2023-03-11 10:40:23,Tablet,Organic Search,True,323
1264,66,2023-09-12 18:43:15,Tablet,Referral,False,
1265,54,2023-12-21 19:51:28,Tablet,Organic Search,True,370
1266,4,2023-02-16 22:31:42,Tablet,Social Media,True,330
1267,69,2023-09-13 21:22:59,Desktop,Referral,True,346
1268,12,2023-04-05 13:22:40,Tablet,Social Media,False,
1269,32,2023-11-19 13:28:34,Desktop,Social Media,False,
1270,24,2023-10-12 07:43:35,Mobile,Email Campaign,False,
1271,46,2023-03-04 14:59:21,Tablet,Direct,False,
1272,,2023-03-22 17:25:19,Tablet,Paid Ads,False,
1273,,2023-10-19 15:42:42,Tablet,Paid Ads,False,
1274,38,2023-07-31 19:07:35,Mobile,Email Campaign,True,29
1275,13,2023-12-30 09:25:51,Tablet,Paid Ads,False,
1276,20,2023-09-04 19:16:10,Mobile,Email Campaign,False,
1277,43,2023-08-11 11:20:01,Tablet,Email Campaign,True,22
1278,,2023-02-24 15:03:05,Mobile,Social Media,False,
1279,56,2023-01-11 15:39:12,Desktop,Referral,True,182
1280,,2023-12-07 10:59:45,Mobile,Referral,False,
1281,66,2023-07-19 14:16:37,Tablet,Organic Search,False,
1282,,2023-11-30 09:47:26,Mobile,Organic Search,False,
1283,39,2023-08-17 09:28:53,Tablet,Referral,True,71
1284,55,2023-03-21 15:48:16,Tablet,Social Media,False,
1285,,2023-05-24 12:37:05,Desktop,Direct,False,
1286,59,2023-08-31 21:19:37,Mobile,Paid Ads,False,
1287,37,2023-01-16 19:53:37,Desktop,Organic Search,True,351
1288,,2023-08-25 16:53:11,Tablet,Social Media,False,
1289,6,2023-05-26 22:09:22,Desktop,Email Campaign,False,
1290,3,2023-08-26 21:40:14,Tablet,Organic Search,False,
1291,,2023-10-05 19:52:57,Mobile,Paid Ads,False,
1292,26,2023-08-07 12:59:55,Tablet,Direct,False,
1293,,2023-03-21 11:13:02,Tablet,Paid Ads,False,
1294,,2023-04-27 06:45:00,Desktop,Social Media,False,
1295,27,2023-10-10 17:46:37,Desktop,Email Campaign,False,
1296,,2023-08-29 23:25:44,Mobile,Direct,False,
1297,,2023-01-27 19:47:11,Tablet,Direct,False,
1298,20,2023-11-16 07:48:20,Tablet,Organic Search,False,
1299,,2023-03-22 11:59:59,Tablet,Organic Search,False,
1300,36,2023-11-13 20:23:35,Tablet,Organic Search,False,
1301,,2023-09-21 09:24:38,Desktop,Paid Ads,False,
1302,,2023-05-29 18:43:55,Mobile,Paid Ads,False,
1303,70,2023-12-18 20:52:24,Mobile,Email Campaign,False,
1304,68,2023-05-13 18:08:53,Mobile,Direct,True,64
1305,70,2023-10-10 13:43:45,Desktop,Referral,False,
1306,17,2023-07-18 17:49:19,Mobile,Organic Search,False,
1307,43,2023-09-02 07:29:54,Desktop,Social Media,False,
1308,,2023-10-17 22:52:52,Desktop,Paid Ads,False,
1309,7,2023-12-15 17:42:14,Desktop,Email Campaign,False,
1310,62,2023-11-08 17:02:57,Desktop,Referral,False,
1311,48,2023-10-19 20:53:17,Mobile,Paid Ads,False,
1312,56,2023-09-16 10:52:47,Mobile,Social Media,False,
1313,,2023-05-26 08:41:23,Mobile,Email Campaign,False,
1314,52,2023-01-11 18:02:12,Desktop,Organic Search,False,
1315,34,2023-10-20 02:31:22,Desktop,Paid Ads,False,
1316,67,2023-11-15 18:42:34,Tablet,Organic Search,False,
1317,39,2023-02-15 22:33:44,Desktop,Organic Search,False,
1318,,2023-09-07 17:20:19,Tablet,Paid Ads,False,
1319,63,2023-05-26 21:30:41,Desktop,Email Campaign,False,
1320,59,2023-12-19 17:43:03,Tablet,Social Media,False,
1321,62,2023-10-26 05:51:09,Tablet,Direct,True,234
1322,,2023-04-27 13:09:28,Tablet,Social Media,False,
1323,29,2023-12-14 16:32:10,Mobile,Referral,False,
1324,,2023-04-22 17:25:33,Desktop,Organic Search,False,
1325,,2023-01-07 17:36:46,Desktop,Organic Search,False,
1326,45,2023-05-24 19:12:34,Tablet,Paid Ads,False,
1327,,2023-11-10 16:16:19,Tablet,Email Campaign,False,
1328,,2023-10-22 11:39:05,Mobile,Referral,False,
1329,20,2023-04-01 17:08:06,Desktop,Paid Ads,False,
1330,43,2023-05-07 12:45:21,Mobile,Direct,True,332
1331,50,2023-10-27 19:38:19,Mobile,Email Campaign,False,
1332,41,2023-11-26 17:05:25,Mobile,Direct,False,
1333,40,2023-12-30 20:23:25,Desktop,Email Campaign,False,
1334,33,2023-11-07 11:19:31,Desktop,Social Media,True,210
1335,,2023-09-23 08:58:49,Tablet,Email Campaign,False,
1336,50,2023-12-03 14:16:26,Mobile,Social Media,True,285
1337,8,2023-08-09 10:30:05,Desktop,Referral,False,
1338,32,2023-12-31 14:55:40,Desktop,Social Media,True,333
1339,33,2023-07-01 17:51:08,Mobile,Direct,False,
1340,1,2023-10-17 17:57:18,Tablet,Paid Ads,False,
1341,35,2023-11-14 15:45:32,Tablet,Direct,False,
1342,,2023-09-09 15:28:19,Tablet,Referral,False,
1343,30,2023-11-28 21:15:57,Mobile,Social Media,False,
1344,,2023-10-31 21:31:29,Mobile,Referral,False,
1345,51,2023-08-23 22:01:22,Tablet,Referral,False,
1346,16,2023-08-27 11:04:13,Mobile,Referral,True,15
1347,33,2023-05-23 11:04:33,Tablet,Organic Search,False,
1348,18,2023-05-15 08:54:23,Tablet,Paid Ads,True,86
1349,23,2023-11-07 14:13:04,Mobile,Direct,True,75
1350,47,2023-09-20 06:21:26,Tablet,Direct,False,
1351,42,2023-11-11 20:04:15,Desktop,Social Media,True,393
1352,43,2023-09-10 17:44:05,Tablet,Organic Search,False,
1353,15,2023-06-05 11:43:00,Mobile,Referral,True,286
1354,11,2023-05-09 11:59:20,Desktop,Organic Search,True,24
1355,52,2023-06-16 18:38:30,Tablet,Email Campaign,False,
1356,40,2023-06-04 23:53:36,Mobile,Social Media,False,
1357,56,2023-11-07 14:15:55,Desktop,Referral,True,82
1358,64,2023-06-06 15:40:39,Mobile,Referral,False,
1359,,2023-01-11 10:41:05,Desktop,Organic Search,False,
