transaction_id,account_id,transaction_date,transaction_type,amount,merchant,channel
788,1040,2023-01-31 13:46:13,Deposit,2280.9,,POS
789,1020,2023-06-09 05:38:25,Payment,33.54,Walmart,POS
790,1009,2023-05-09 19:06:37,Withdrawal,109.12,,Mobile App
791,1045,2023-07-22 18:27:35,POS Purchase,797.99,Shell Gas Station,POS
792,1051,2023-11-03 11:50:46,Transfer,234.6,,Mobile App
793,1009,2023-04-18 09:27:21,Payment,205.0,Walmart,ATM
794,1020,2023-05-31 11:46:42,ATM Withdrawal,101.45,,Online
795,1014,2023-08-16 14:36:23,Transfer,261.86,,Online
796,1032,2023-07-25 06:10:22,Payment,587.09,Pharmacy,Branch
797,1046,2023-07-14 04:41:00,POS Purchase,382.07,Shell Gas Station,POS
798,1037,2023-06-09 12:21:01,Deposit,4585.55,,Branch
799,1056,2023-04-04 02:50:50,POS Purchase,409.05,Hotel Booking,ATM
800,1014,2023-06-02 06:04:45,Transfer,901.28,,Mobile App
801,1047,2023-10-04 23:57:09,Payment,434.66,Local Grocery,ATM
802,1010,2023-04-30 09:38:03,ATM Withdrawal,360.0,,ATM
803,1042,2023-10-30 11:28:17,Withdrawal,404.43,,ATM
804,1026,2023-12-24 03:45:47,Deposit,4558.1,,Branch
805,1022,2023-10-02 22:01:14,Withdrawal,262.24,,Mobile App
806,1036,2023-05-07 14:33:56,Payment,761.64,Netflix,Mobile App
807,1044,2023-11-29 07:05:57,Payment,368.5,Best Buy,Mobile App
808,1006,2023-09-19 21:02:02,ATM Withdrawal,462.62,,ATM
809,1015,2023-08-14 03:50:01,Payment,92.78,Local Grocery,Branch
810,1024,2023-05-27 12:59:48,Deposit,1050.25,,Branch
811,1009,2023-01-31 10:23:36,ATM Withdrawal,344.9,,Branch
812,1034,2023-02-22 03:25:19,POS Purchase,574.11,Amazon,Mobile App
813,1042,2023-06-05 17:46:50,Payment,739.75,Walmart,ATM
814,1041,2023-12-24 23:56:36,ATM Withdrawal,294.87,,Online
815,1020,2023-11-05 02:12:29,Withdrawal,226.33,,Mobile App
816,1025,2023-04-24 16:18:13,ATM Withdrawal,238.04,,Branch
817,1051,2023-10-10 17:16:17,Withdrawal,122.56,,Online
818,1037,2023-10-07 22:24:40,ATM Withdrawal,119.95,,POS
819,1056,2023-07-15 19:38:48,POS Purchase,521.88,Electronics Store,ATM
820,1022,2023-09-05 07:18:40,Transfer,1615.54,,Branch
821,1001,2023-11-18 13:46:44,POS Purchase,115.75,Online Marketplace,POS
822,1008,2023-12-07 02:56:55,ATM Withdrawal,71.42,,Branch
823,1011,2023-08-20 17:56:09,Payment,697.22,Local Grocery,Mobile App
824,1025,2023-04-21 03:53:40,Payment,196.53,Local Grocery,POS
825,1033,2023-02-10 21:23:57,Payment,782.71,Amazon,ATM
826,1057,2023-08-04 16:17:38,Deposit,1550.93,,Branch
827,1056,2023-08-08 15:40:15,ATM Withdrawal,105.16,,Online
828,1025,2023-06-24 21:48:45,ATM Withdrawal,243.44,,ATM
829,1045,2023-06-07 11:26:41,Payment,230.49,Online Marketplace,ATM
830,1023,2023-02-24 06:51:22,ATM Withdrawal,319.95,,Branch
831,1017,2023-07-11 06:50:40,ATM Withdrawal,84.72,,POS
832,1057,2023-01-17 16:31:54,Withdrawal,142.51,,Online
833,1009,2023-10-12 03:16:26,Withdrawal,247.16,,POS
834,1023,2023-12-16 22:49:38,Withdrawal,238.7,,Mobile App
835,1037,2023-10-23 04:11:26,ATM Withdrawal,199.26,,POS
836,1015,2023-10-05 18:44:07,ATM Withdrawal,302.46,,Online
837,1037,2023-07-20 21:09:19,Payment,414.4,Airline Booking,ATM
838,1036,2023-07-10 16:06:02,Transfer,2243.77,,ATM
839,1013,2023-06-09 16:11:07,ATM Withdrawal,351.15,,POS
840,1048,2023-12-09 15:26:40,ATM Withdrawal,127.38,,POS
841,1005,2023-05-26 21:19:26,Deposit,2875.95,,ATM
842,1016,2023-06-14 10:55:47,Deposit,2086.06,,ATM
843,1057,2023-11-02 03:43:30,Payment,332.12,Uber,POS
844,1057,2023-05-18 10:33:55,ATM Withdrawal,158.73,,ATM
845,1033,2023-02-21 04:26:11,POS Purchase,718.01,Electronics Store,Branch
846,1009,2023-09-04 00:51:46,Transfer,1980.49,,ATM
847,1004,2023-11-21 02:01:52,Withdrawal,363.47,,Mobile App
848,1016,2023-05-23 11:33:33,Transfer,76.67,,Mobile App
849,1009,2023-06-05 12:03:05,POS Purchase,725.12,Netflix,POS
850,1020,2023-12-30 02:48:38,ATM Withdrawal,435.99,,Online
851,1037,2023-11-02 22:41:51,Payment,611.21,Starbucks,Branch
852,1009,2023-04-12 15:44:13,POS Purchase,67.5,Insurance Co,Online
853,1037,2023-08-07 10:16:24,Transfer,2207.42,,Online
854,1031,2023-10-24 21:36:39,Withdrawal,116.09,,Branch
855,1048,2023-11-24 02:05:25,Deposit,1928.29,,ATM
856,1013,2023-07-31 09:25:56,ATM Withdrawal,400.52,,Branch
857,1040,2023-08-18 08:52:44,Payment,358.24,Uber,Branch
858,1023,2023-05-06 13:59:58,POS Purchase,553.39,Starbucks,Branch
859,1037,2023-06-05 11:43:17,POS Purchase,192.76,Uber,POS
860,1049,2023-04-16 10:39:32,ATM Withdrawal,219.17,,Mobile App
861,1039,2023-04-09 21:40:14,Payment,416.57,Gym Membership,Branch
862,1052,2023-04-24 09:51:47,Withdrawal,239.09,,POS
863,1003,2023-02-22 01:53:42,Transfer,489.3,,ATM
864,1029,2023-11-26 10:25:43,ATM Withdrawal,76.93,,Branch
865,1032,2023-12-10 08:19:58,ATM Withdrawal,437.63,,Mobile App
866,1033,2023-12-03 09:01:24,Payment,577.54,Online Marketplace,POS
867,1023,2023-05-08 00:26:34,Deposit,2765.46,,ATM
868,1045,2023-06-08 09:53:59,Deposit,4926.05,,Online
869,1012,2023-12-12 06:39:39,Transfer,1577.42,,Mobile App
870,1026,2023-05-02 17:16:14,POS Purchase,658.42,Target,POS
871,1032,2023-12-01 23:15:22,POS Purchase,650.89,Uber,ATM
872,1011,2023-09-24 14:33:04,Deposit,1299.16,,ATM
873,1010,2023-10-29 18:28:48,ATM Withdrawal,175.48,,ATM
874,1042,2023-12-21 00:59:15,Deposit,3644.16,,Branch
875,1029,2023-08-31 07:16:16,Deposit,4541.54,,POS
876,1057,2023-10-27 10:32:32,ATM Withdrawal,495.46,,ATM
877,1025,2023-12-31 13:49:45,Transfer,2350.28,,ATM
878,1047,2023-12-03 20:13:57,Withdrawal,56.26,,POS
879,1027,2023-11-17 11:43:54,Payment,633.86,Car Rental,POS
880,1006,2023-02-24 02:08:22,Payment,295.44,Insurance Co,POS
881,1021,2023-09-21 21:24:08,Transfer,273.91,,POS
882,1022,2023-08-21 21:56:45,POS Purchase,366.45,Electronics Store,POS
883,1044,2023-06-29 22:56:20,ATM Withdrawal,489.18,,Online
884,1039,2023-01-24 22:21:02,Deposit,676.87,,Branch
885,1031,2023-05-04 12:40:02,POS Purchase,638.14,Airline Booking,ATM
886,1017,2023-07-22 11:15:24,POS Purchase,107.93,Subscription Service,Branch
887,1046,2023-09-22 01:07:06,Withdrawal,43.81,,Online
888,1010,2023-07-09 07:46:14,Withdrawal,142.81,,ATM
889,1023,2023-01-22 04:29:01,Payment,606.91,Uber,Online
890,1020,2023-06-08 07:07:09,Payment,220.02,Hotel Booking,Online
891,1021,2023-02-09 08:25:23,ATM Withdrawal,274.08,,ATM
892,1028,2023-09-29 19:43:57,Deposit,2781.91,,POS
893,1015,2023-12-05 01:32:45,Payment,713.05,Starbucks,Mobile App
894,1049,2023-02-15 01:56:37,Withdrawal,199.55,,Mobile App
895,1015,2023-06-25 16:56:40,Deposit,1190.17,,Mobile App
896,1042,2023-06-14 07:16:41,Payment,519.82,Insurance Co,POS
897,1001,2023-08-27 03:57:35,Withdrawal,61.21,,Mobile App
898,1036,2023-01-27 03:10:53,Deposit,2784.3,,Online
899,1043,2023-10-01 00:04:34,Transfer,1940.51,,Online
900,1056,2023-01-23 14:26:39,Deposit,2769.11,,Branch
901,1018,2023-08-24 03:05:14,Deposit,175.82,,Mobile App
902,1054,2023-07-02 13:33:09,POS Purchase,672.4,Restaurant,Branch
903,1035,2023-11-26 20:41:33,ATM Withdrawal,450.08,,Mobile App
904,1056,2023-05-25 04:58:10,Withdrawal,354.72,,Online
905,1017,2023-08-26 22:02:41,Payment,437.46,Hotel Booking,ATM
906,1021,2023-10-08 13:41:05,ATM Withdrawal,256.64,,ATM
907,1014,2023-06-05 06:07:44,Transfer,383.32,,ATM
908,1017,2023-06-01 15:55:59,Transfer,452.75,,ATM
909,1016,2023-10-03 21:37:55,POS Purchase,126.96,Subscription Service,POS
910,1041,2023-12-01 13:21:59,Transfer,535.59,,POS
911,1054,2023-11-22 10:16:26,ATM Withdrawal,491.55,,POS
912,1013,2023-07-12 20:37:13,Transfer,1539.25,,Branch
913,1017,2023-04-15 03:07:31,Withdrawal,21.23,,Branch
914,1020,2023-06-22 15:43:49,ATM Withdrawal,144.47,,ATM
915,1017,2023-09-21 03:23:22,ATM Withdrawal,270.25,,Mobile App
916,1041,2023-06-13 05:08:28,Withdrawal,106.58,,ATM
917,1027,2023-01-07 08:57:21,Transfer,522.66,,Mobile App
918,1003,2023-10-08 06:15:05,Withdrawal,63.73,,Branch
919,1021,2023-07-26 03:43:16,Transfer,1187.28,,Mobile App
920,1055,2023-03-21 10:29:04,ATM Withdrawal,331.55,,Branch
921,1022,2023-02-12 10:50:20,Payment,718.36,Netflix,Online
922,1007,2023-09-23 19:41:32,ATM Withdrawal,410.42,,Branch
923,1022,2023-04-22 17:50:52,Withdrawal,487.47,,POS
924,1004,2023-01-21 12:02:29,Deposit,403.82,,Branch
925,1042,2023-03-18 00:21:30,ATM Withdrawal,210.97,,POS
926,1055,2023-02-22 06:43:36,Withdrawal,44.28,,Mobile App
927,1047,2023-10-26 05:04:44,Payment,107.47,Airline Booking,ATM
928,1020,2023-08-03 17:53:13,Withdrawal,339.38,,Branch
929,1046,2023-06-04 20:41:36,Payment,739.8,Hotel Booking,Mobile App
930,1051,2023-04-29 12:30:13,Payment,697.68,Subscription Service,Branch
931,1045,2023-09-29 00:01:43,Deposit,4797.86,,Online
932,1017,2023-12-26 14:59:29,ATM Withdrawal,219.15,,Mobile App
933,1001,2023-10-19 00:52:43,POS Purchase,639.38,Target,Online
934,1026,2023-12-09 04:38:24,POS Purchase,720.52,Shell Gas Station,Branch
935,1014,2023-12-04 22:44:29,Withdrawal,212.25,,Online
936,1017,2023-08-24 12:23:53,Payment,102.81,Netflix,ATM
937,1015,2023-12-20 02:09:42,POS Purchase,300.75,Car Rental,Mobile App
938,1037,2023-02-22 07:32:44,ATM Withdrawal,227.57,,Online
939,1051,2023-12-24 08:44:04,POS Purchase,512.38,Shell Gas Station,POS
940,1009,2023-06-26 06:41:31,Deposit,1653.76,,ATM
941,1016,2023-05-02 04:43:04,Transfer,1057.43,,ATM
942,1033,2023-11-26 13:24:17,Withdrawal,366.52,,Branch
943,1026,2023-07-04 07:04:06,Deposit,227.35,,Online
944,1023,2023-11-03 12:04:44,Withdrawal,446.82,,Online
945,1022,2023-11-24 06:00:15,Withdrawal,203.65,,Online
946,1028,2023-06-16 12:26:16,Payment,189.95,Amazon,Branch
947,1027,2023-12-13 07:21:51,Withdrawal,213.21,,Branch
948,1040,2023-10-14 06:10:55,Transfer,489.08,,POS
949,1022,2023-09-20 18:26:14,ATM Withdrawal,497.93,,ATM
950,1027,2023-09-03 14:49:37,Payment,381.09,Local Grocery,Mobile App
951,1057,2023-11-05 23:23:47,Withdrawal,200.27,,Online
952,1014,2023-02-16 11:27:28,Transfer,2228.9,,Mobile App
953,1046,2023-09-01 11:59:15,Withdrawal,34.71,,Mobile App
954,1015,2023-01-05 21:52:11,ATM Withdrawal,161.96,,Mobile App
955,1024,2023-08-19 06:54:02,Transfer,464.43,,Branch
956,1007,2023-07-14 20:58:44,ATM Withdrawal,277.45,,Mobile App
957,1046,2023-06-22 19:28:16,ATM Withdrawal,201.46,,Branch
958,1028,2023-06-12 20:48:35,Transfer,1043.61,,POS
959,1050,2023-12-10 09:32:58,POS Purchase,499.97,Starbucks,Branch
960,1003,2023-11-20 12:58:56,POS Purchase,441.64,Starbucks,Online
961,1037,2023-02-05 09:33:07,POS Purchase,600.68,Utility Company,ATM
962,1021,2023-08-21 18:51:42,Transfer,2044.91,,POS
963,1013,2023-11-16 12:01:03,Withdrawal,299.68,,Online
964,1006,2023-05-28 05:43:50,ATM Withdrawal,51.45,,ATM
965,1017,2023-04-27 08:25:18,Payment,557.54,Insurance Co,Mobile App
966,1013,2023-07-31 05:03:40,POS Purchase,484.49,Restaurant,POS
967,1051,2023-05-18 18:38:25,Transfer,1636.83,,POS
968,1046,2023-12-20 02:07:25,Deposit,1253.28,,POS
969,1029,2023-05-29 10:53:59,POS Purchase,152.32,Netflix,Online
970,1017,2023-12-05 18:30:36,Withdrawal,51.61,,POS
971,1021,2023-01-17 09:21:05,Transfer,2674.19,,Mobile App
972,1047,2023-12-30 07:29:36,Transfer,956.03,,POS
973,1020,2023-06-19 11:49:08,Withdrawal,125.43,,ATM
974,1054,2023-04-07 20:41:20,Transfer,295.79,,POS
975,1008,2023-11-26 22:15:32,Withdrawal,382.27,,POS
976,1010,2023-11-24 12:59:07,ATM Withdrawal,143.45,,POS
977,1011,2023-12-15 11:15:55,Payment,532.18,Amazon,ATM
978,1017,2023-04-19 08:45:11,Deposit,437.71,,Online
979,1053,2023-01-25 19:11:05,Deposit,2803.36,,Online
980,1006,2023-06-13 11:02:12,Withdrawal,325.55,,ATM
981,1025,2023-12-16 15:13:43,Transfer,78.35,,Mobile App
982,1037,2023-04-17 02:59:48,Deposit,3372.08,,Online
983,1034,2023-07-06 04:51:30,Deposit,840.46,,Branch
984,1039,2023-10-02 21:53:31,Transfer,1151.73,,Online
985,1049,2023-09-22 04:02:42,Transfer,1005.8,,ATM
986,1009,2023-01-30 15:29:57,Withdrawal,138.35,,Branch
987,1037,2023-08-30 00:44:16,Transfer,2304.32,,Mobile App
988,1013,2023-10-12 14:29:53,Withdrawal,189.4,,Mobile App
989,1039,2023-04-07 15:11:05,Withdrawal,345.11,,Mobile App
990,1047,2023-02-28 18:52:32,ATM Withdrawal,81.7,,POS
991,1048,2023-12-10 01:21:01,POS Purchase,722.01,Electronics Store,ATM
992,1016,2023-08-17 12:36:49,Transfer,1781.04,,Branch
993,1036,2023-10-18 10:58:07,ATM Withdrawal,408.31,,Branch
994,1004,2023-12-28 15:12:23,POS Purchase,736.01,Best Buy,ATM
995,1051,2023-06-13 09:19:31,Deposit,1162.92,,Online
996,1045,2023-12-24 06:36:31,POS Purchase,124.92,Gym Membership,ATM
997,1045,2023-03-12 07:32:13,Payment,137.77,Electronics Store,Mobile App
998,1011,2023-02-26 03:07:25,Withdrawal,129.17,,Branch
999,1034,2023-10-28 23:55:17,ATM Withdrawal,109.59,,Mobile App
1000,1026,2023-05-05 14:35:07,Deposit,3729.21,,Mobile App
1001,1011,2023-03-15 20:01:28,POS Purchase,276.02,Netflix,Mobile App
1002,1021,2023-03-15 06:37:58,POS Purchase,408.85,Pharmacy,Branch
1003,1037,2023-08-21 17:23:44,Withdrawal,52.16,,Mobile App
1004,1049,2023-10-15 21:27:33,Withdrawal,479.86,,Mobile App
1005,1044,2023-05-23 06:16:25,POS Purchase,97.2,Utility Company,Branch
1006,1036,2023-11-16 23:30:19,ATM Withdrawal,41.66,,ATM
1007,1046,2023-07-14 01:49:00,POS Purchase,421.02,Uber,POS
1008,1056,2023-04-24 12:23:50,Withdrawal,363.74,,POS
1009,1017,2023-03-13 15:47:41,Payment,410.55,Car Rental,POS
1010,1025,2023-08-05 16:34:21,ATM Withdrawal,129.82,,Online
1011,1055,2023-01-13 04:28:13,ATM Withdrawal,111.84,,Mobile App
1012,1047,2023-10-05 12:59:23,Payment,790.66,Electronics Store,Branch
1013,1008,2023-02-25 20:58:06,Transfer,1195.61,,Online
1014,1012,2023-03-20 06:26:31,Payment,354.93,Subscription Service,POS
1015,1042,2023-07-23 15:51:17,Deposit,3934.8,,ATM
1016,1015,2023-09-01 02:08:23,POS Purchase,50.76,Target,Online
1017,1036,2023-12-04 00:27:29,POS Purchase,509.42,Car Rental,Branch
1018,1039,2023-03-09 16:56:59,Payment,226.02,Starbucks,Branch
1019,1030,2023-02-28 10:21:08,ATM Withdrawal,363.94,,Branch
1020,1050,2023-05-15 04:14:19,Deposit,4093.55,,ATM
1021,1011,2023-01-01 16:18:11,Transfer,2740.35,,Branch
1022,1055,2023-05-30 06:37:56,Payment,257.22,Starbucks,Branch
1023,1046,2023-05-28 08:46:50,Payment,439.46,Restaurant,Mobile App
1024,1027,2023-02-05 17:43:26,Withdrawal,102.37,,Branch
1025,1041,2023-04-12 19:41:45,ATM Withdrawal,151.58,,POS
1026,1021,2023-05-25 01:47:52,ATM Withdrawal,157.99,,Mobile App
1027,1024,2023-02-20 21:24:53,Transfer,136.71,,Mobile App
1028,1051,2023-04-04 21:59:46,POS Purchase,407.47,Uber,ATM
1029,1032,2023-03-26 11:52:46,Deposit,1176.58,,ATM
1030,1022,2023-09-28 18:16:32,Payment,171.38,Local Grocery,Online
1031,1016,2023-02-25 21:46:00,Deposit,4576.92,,ATM
1032,1017,2023-03-25 03:09:58,Deposit,1583.27,,POS
1033,1056,2023-07-15 11:54:27,POS Purchase,458.58,Hotel Booking,ATM
1034,1020,2023-11-26 16:45:52,Deposit,457.96,,ATM
1035,1022,2023-02-20 18:56:08,Withdrawal,294.59,,Mobile App
1036,1051,2023-10-27 03:27:41,Withdrawal,161.85,,Mobile App
1037,1049,2023-07-03 03:32:30,Transfer,1203.92,,POS
1038,1014,2023-01-05 11:58:05,ATM Withdrawal,314.41,,ATM
1039,1037,2023-11-20 23:23:19,Payment,189.68,Target,ATM
1040,1013,2023-02-14 05:10:22,Payment,153.31,Airline Booking,Mobile App
1041,1033,2023-01-26 06:15:13,Deposit,4184.24,,ATM
1042,1023,2023-11-13 20:41:47,POS Purchase,117.91,Starbucks,POS
1043,1043,2023-01-02 11:13:26,POS Purchase,210.09,Electronics Store,ATM
1044,1005,2023-08-01 13:01:55,Transfer,1202.66,,Mobile App
1045,1028,2023-07-12 08:56:07,POS Purchase,697.66,Insurance Co,ATM
1046,1048,2023-11-04 07:04:43,ATM Withdrawal,206.69,,Mobile App
1047,1035,2023-11-17 21:36:25,POS Purchase,319.6,Pharmacy,Branch
1048,1050,2023-01-04 22:07:13,Transfer,1540.77,,Branch
1049,1039,2023-06-10 07:07:03,Payment,149.13,Starbucks,Mobile App
1050,1050,2023-06-27 14:47:07,Payment,625.17,Online Marketplace,Online
1051,1006,2023-11-27 18:28:38,POS Purchase,588.15,Target,Branch
1052,1055,2023-08-17 18:29:46,Payment,794.27,Uber,Branch
1053,1020,2023-10-12 03:00:22,Withdrawal,335.14,,Online
1054,1050,2023-03-29 15:58:04,Withdrawal,272.9,,Branch
1055,1029,2023-10-16 21:44:23,Payment,759.77,Best Buy,POS
1056,1006,2023-04-15 11:39:53,Payment,131.11,Amazon,Branch
1057,1032,2023-01-24 07:06:13,Payment,763.47,Restaurant,Mobile App
1058,1047,2023-05-19 15:03:17,ATM Withdrawal,61.19,,Mobile App
1059,1045,2023-04-26 12:21:24,Withdrawal,230.83,,POS
1060,1008,2023-04-28 21:11:41,Deposit,1633.77,,Online
1061,1011,2023-05-02 03:24:18,Payment,717.48,Walmart,ATM
1062,1005,2023-07-16 15:48:51,Withdrawal,421.9,,Online
1063,1017,2023-09-30 16:17:39,ATM Withdrawal,174.63,,POS
1064,1046,2023-07-14 04:19:00,POS Purchase,366.6,Netflix,POS
1065,1007,2023-06-07 06:25:39,POS Purchase,66.85,Shell Gas Station,Branch
1066,1016,2023-11-04 01:05:04,POS Purchase,276.22,Netflix,Online
1067,1010,2023-09-02 16:37:12,Withdrawal,64.25,,ATM
1068,1033,2023-05-21 05:52:26,Payment,172.82,Walmart,POS
1069,1015,2023-03-19 15:32:30,Deposit,273.75,,Branch
1070,1020,2023-08-20 01:20:24,Withdrawal,127.22,,POS
1071,1033,2023-07-30 20:59:34,Payment,182.9,Utility Company,Online
1072,1011,2023-05-22 18:11:08,Withdrawal,130.6,,Branch
1073,1021,2023-12-20 08:20:10,POS Purchase,399.13,Walmart,POS
1074,1012,2023-08-07 00:01:03,Transfer,1517.15,,POS
1075,1017,2023-07-05 19:48:16,Transfer,1446.17,,ATM
1076,1057,2023-08-26 16:00:55,POS Purchase,605.35,Restaurant,Online
1077,1027,2023-10-08 00:02:54,ATM Withdrawal,264.27,,Mobile App
1078,1013,2023-03-29 16:31:52,Payment,492.34,Walmart,Online
1079,1042,2023-06-19 22:21:52,Transfer,2382.65,,Online
1080,1036,2023-07-11 03:37:24,POS Purchase,255.91,Pharmacy,ATM
1081,1010,2023-01-29 03:09:20,Deposit,3416.76,,ATM
1082,1049,2023-11-15 06:02:00,Withdrawal,66.71,,Branch
1083,1030,2023-08-04 14:18:26,Withdrawal,487.62,,Branch
1084,1053,2023-11-24 12:58:05,Transfer,89.08,,ATM
1085,1057,2023-11-15 22:58:37,Deposit,4604.46,,Mobile App
1086,1014,2023-09-18 01:43:44,Withdrawal,265.7,,Branch
1087,1055,2023-04-09 08:30:23,Withdrawal,147.93,,ATM
1088,1015,2023-07-28 21:04:51,Payment,111.76,Online Marketplace,POS
1089,1025,2023-04-28 09:51:04,Payment,79.9,Car Rental,Branch
1090,1004,2023-07-17 08:58:27,Payment,110.5,Gym Membership,Branch
1091,1039,2023-07-23 06:49:22,Deposit,4465.96,,Branch
1092,1010,2023-03-21 10:38:01,Transfer,1841.05,,Online
1093,1051,2023-10-22 01:39:34,Payment,411.81,Subscription Service,ATM
1094,1040,2023-04-01 16:21:43,Withdrawal,150.34,,Branch
1095,1004,2023-06-24 04:02:13,Transfer,2210.07,,Branch
1096,1014,2023-08-02 22:47:25,ATM Withdrawal,125.98,,POS
1097,1052,2023-04-03 07:15:04,Deposit,3647.31,,Branch
1098,1003,2023-08-12 16:20:12,Transfer,1311.86,,Online
1099,1013,2023-11-20 20:46:02,ATM Withdrawal,398.07,,ATM
1100,1025,2023-02-12 08:10:16,Deposit,356.41,,ATM
1101,1053,2023-05-16 22:49:46,ATM Withdrawal,467.84,,ATM
1102,1041,2023-06-18 10:55:26,Deposit,594.38,,Mobile App
1103,1057,2023-08-18 16:03:34,ATM Withdrawal,27.71,,Branch
1104,1039,2023-07-05 21:05:26,Deposit,312.45,,Mobile App
1105,1056,2023-11-13 09:01:06,ATM Withdrawal,488.2,,ATM
1106,1036,2023-12-06 08:59:27,POS Purchase,359.13,Insurance Co,Mobile App
1107,1031,2023-04-30 15:37:49,POS Purchase,706.23,Uber,Online
1108,1055,2023-05-18 13:50:44,ATM Withdrawal,271.41,,Online
1109,1049,2023-11-02 00:35:23,ATM Withdrawal,279.02,,Mobile App
1110,1001,2023-02-09 19:09:21,Transfer,2094.02,,POS
1111,1043,2023-11-22 23:39:44,Payment,117.53,Walmart,Branch
1112,1052,2023-03-21 04:46:49,Deposit,3676.64,,Branch
1113,1008,2023-04-13 16:22:06,POS Purchase,368.14,Best Buy,Mobile App
1114,1013,2023-08-07 19:35:00,Withdrawal,41757.57,Electronics Store,Online
1115,1036,2023-12-08 00:09:20,ATM Withdrawal,48.63,,Branch
1116,1037,2023-11-16 21:54:13,Transfer,1813.69,,Branch
1117,1025,2023-12-13 21:49:10,Payment,298.92,Airline Booking,POS
1118,1026,2023-08-08 02:11:33,Transfer,2377.16,,ATM
1119,1008,2023-08-08 17:32:10,Payment,786.02,Target,Mobile App
1120,1048,2023-10-25 04:42:35,Payment,223.44,Uber,ATM
1121,1008,2023-01-06 12:53:31,Deposit,2762.46,,Branch
1122,1010,2023-07-12 12:43:24,POS Purchase,618.3,Target,Mobile App
1123,1032,2023-04-14 10:57:40,Transfer,438.5,,ATM
1124,1040,2023-07-07 01:15:36,Deposit,351.68,,ATM
1125,1036,2023-12-17 21:57:45,Withdrawal,120.36,,ATM
1126,1048,2023-07-11 14:10:53,Payment,24.51,Netflix,Branch
1127,1057,2023-05-24 12:59:29,ATM Withdrawal,240.91,,Mobile App
1128,1014,2023-09-08 06:02:44,POS Purchase,212.65,Hotel Booking,Branch
1129,1036,2023-05-07 11:36:29,Payment,87.28,Subscription Service,POS
1130,1022,2023-01-12 22:33:04,Deposit,1693.2,,Online
1131,1022,2023-01-09 14:49:12,ATM Withdrawal,391.19,,Branch
1132,1049,2023-11-13 02:45:27,POS Purchase,239.81,Walmart,Mobile App
1133,1017,2023-09-02 20:58:42,ATM Withdrawal,181.12,,Online
1134,1018,2023-10-03 08:33:16,Deposit,1349.62,,ATM
1135,1023,2023-04-23 21:02:59,POS Purchase,512.72,Utility Company,ATM
1136,1033,2023-06-06 20:46:38,Withdrawal,102.54,,ATM
1137,1046,2023-08-26 13:21:43,Withdrawal,298.55,,ATM
1138,1023,2023-01-31 22:46:01,ATM Withdrawal,427.99,,Mobile App
1139,1009,2023-09-12 21:18:53,Payment,303.09,Utility Company,Online
1140,1033,2023-06-28 20:07:30,Transfer,1757.01,,Branch
1141,1018,2023-03-16 22:13:33,Deposit,1087.97,,Online
1142,1023,2023-06-18 00:49:49,Withdrawal,401.41,,POS
1143,1017,2023-09-15 16:13:33,Withdrawal,134.55,,Branch
1144,1039,2023-09-22 12:09:27,Transfer,2917.07,,Online
1145,1006,2023-09-25 11:34:14,Payment,468.95,Car Rental,Branch
1146,1044,2023-10-10 11:41:00,ATM Withdrawal,400.36,,Branch
1147,1046,2023-07-14 01:15:00,POS Purchase,586.58,Best Buy,POS
1148,1037,2023-06-16 20:27:14,Deposit,2486.75,,Online
1149,1056,2023-02-16 04:53:36,ATM Withdrawal,289.77,,Mobile App
1150,1047,2023-03-18 10:03:45,POS Purchase,345.61,Best Buy,POS
1151,1001,2023-09-21 15:15:59,Payment,89.49,Utility Company,Mobile App
1152,1009,2023-04-06 01:23:49,ATM Withdrawal,430.64,,Online
1153,1004,2023-07-21 14:57:45,Transfer,2992.71,,Branch
1154,1023,2023-11-11 09:29:25,ATM Withdrawal,377.6,,Online
1155,1033,2023-08-11 22:40:46,Withdrawal,208.68,,Online
1156,1036,2023-01-13 03:46:38,Payment,697.45,Airline Booking,Online
1157,1036,2023-08-18 08:51:16,POS Purchase,436.52,Netflix,POS
1158,1047,2023-12-02 00:43:22,Payment,36.36,Online Marketplace,Online
1159,1048,2023-10-08 14:52:35,Transfer,2086.85,,Branch
1160,1046,2023-09-24 00:38:09,Deposit,3425.19,,Online
1161,1010,2023-04-30 20:05:58,ATM Withdrawal,107.68,,Branch
1162,1001,2023-01-08 02:40:47,Transfer,213.43,,Mobile App
1163,1030,2023-05-11 00:25:24,Withdrawal,25.32,,ATM
1164,1030,2023-04-24 19:17:42,POS Purchase,107.31,Amazon,Mobile App
1165,1023,2023-06-03 11:01:20,Payment,80.3,Insurance Co,Branch
1166,1026,2023-01-09 20:35:56,Deposit,1872.39,,Online
1167,1033,2023-10-10 19:36:40,Withdrawal,101.56,,Online
1168,1020,2023-06-06 01:13:39,ATM Withdrawal,165.73,,Online
1169,1030,2023-10-24 23:02:50,ATM Withdrawal,55.95,,ATM
1170,1055,2023-11-08 02:25:41,POS Purchase,409.0,Hotel Booking,Branch
1171,1055,2023-07-23 14:01:09,Withdrawal,139.94,,ATM
1172,1045,2023-09-23 01:41:37,POS Purchase,669.68,Target,ATM
1173,1032,2023-09-10 14:35:10,Deposit,621.83,,POS
1174,1036,2023-06-15 01:38:50,Payment,166.04,Electronics Store,Online
1175,1026,2023-09-16 20:20:24,Payment,672.56,Netflix,Branch
1176,1016,2023-02-16 00:39:08,Deposit,2559.07,,POS
